币种,价格,高胜率多,高胜率空,高胜率多空比,高胜率多人数,高胜率空人数,高胜率多空人数比,低胜率多,低胜率空,低胜率多空比,低胜率多人数,低胜率空人数,低胜率多空人数比,多,空,多空比,多人数,空人数,多空人数比
大盘,0,203.8442302109772,94.00557691232962,2.1684269902527595,142.0001,56.0001,2.5357115433722437,1170.6773874209841,888.3294125306938,1.317841524672622,616.0001,196.0001,3.14285604956324,2872.5019466058416,2048.829447520601,1.4020210174556065,1906.0001,764.0001,2.4947642022559946
BTC,66221.9,18.837008177007,58.629415993046436,0.3212893708380296,11.0001,16.0001,0.687501953112793,272.2201888696044,474.1465353792444,0.5741267067402908,40.0001,52.0001,0.769231213016898,661.3308602295269,1066.0656947519212,0.6203471920024797,151.0001,183.0001,0.8251367075755697
ETH,3167.46,114.93180907115115,24.868470528381355,4.621587360589154,27.0001,10.0001,2.6999830001699983,402.84958459358165,154.221840540353,2.6121435406431543,43.0001,25.0001,1.71999712001152,888.8748208971582,439.88321920379735,2.0207063649894397,191.0001,91.0001,2.098899891318801
DOGE,0.15832,4.717232171283501,1.4629226461577391,3.2245260428997877,4.0001,2.0000999999999998,1.999950002499875,12.68798898553347,10.731479195111651,1.1823150149993338,7.0001,3.0000999999999998,2.333288890370321,58.62071199360806,22.159158643791283,2.6454394291740333,39.0001,14.0001,2.7857015307033524
