币种,价格,高胜率多,高胜率空,高胜率多空比,高胜率多人数,高胜率空人数,高胜率多空人数比,低胜率多,低胜率空,低胜率多空比,低胜率多人数,低胜率空人数,低胜率多空人数比,多,空,多空比,多人数,空人数,多空人数比
大盘,0,224.85968466911666,81.50825851609358,2.7587349891019786,188.0001,86.0001,2.18604513250566,658.3723826821914,626.8675233328645,1.0502576033638258,509.0001,302.0001,1.6854302366125045,2156.0661782847365,1712.9100029717788,1.2587153875826007,1894.0001,956.0001,1.9811714454841585
BTC,43897.4,43.36421572187707,59.525155459161745,0.728502351440776,14.0001,15.0001,0.9333337777748149,44.02483241688494,232.5439495347862,0.18931833102928905,19.0001,45.0001,0.4222235061699863,317.47896743547955,831.9611846409803,0.3816031003567583,124.0001,201.0001,0.6169156134748192
ETH,2256.41,33.3503546155992,14.963924534251577,2.228717108219981,17.0001,8.0001,2.124985937675779,221.19984236870098,233.0004458693062,0.9493537299614252,31.0001,29.0001,1.068965279430071,463.98044013589737,458.0555514950865,1.0129348691910232,151.0001,117.0001,1.2905980422238956
DOGE,0.08216,2.900715854578209,0.8980974162986937,3.229845450990001,4.0001,1.0001,3.9997000299970003,3.152469354802795,1.3153431745773856,2.3966896363876073,7.0001,3.0000999999999998,2.333288890370321,27.778535884183924,3.9759322160865085,6.986672401454119,31.0001,10.0001,3.099979000209998
