币种,价格,高胜率多,高胜率空,高胜率多空比,高胜率多人数,高胜率空人数,高胜率多空人数比,低胜率多,低胜率空,低胜率多空比,低胜率多人数,低胜率空人数,低胜率多空人数比,多,空,多空比,多人数,空人数,多空人数比
大盘,0,162.13798790581728,273.2671460195004,0.5933314350721367,224.0001,113.0001,1.982300015663703,907.3903307070792,1251.8033074877112,0.7248665387601134,570.0001,359.0001,1.5877435688736576,2322.089727446645,3927.183353582203,0.5912863032810876,2034.0001,1438.0001,1.414464505252816
BTC,34874.8,24.666743249473868,130.10019463970002,0.1895980503164199,12.0001,28.0001,0.4285734693804665,84.46209978672691,592.9290560419848,0.1424489134510322,23.0001,69.0001,0.3333342995155079,394.6886351009414,1813.7287619111519,0.21761171978386246,124.0001,304.0001,0.40789493161350937
ETH,1873.98,42.4276620582945,46.1540171645912,0.9192626051810824,18.0001,16.0001,1.1249992187548827,192.31727645852996,328.5350471997416,0.5853782666346874,39.0001,48.0001,0.8125003906241862,498.19355923451104,1161.8846919254902,0.42878055171627943,178.0001,233.0001,0.7639485991636914
DOGE,0.06977,1.9415552459714798,0.0001,19415.552459714796,6.0001,0.0001,60000.99999999999,53.97310670461577,1.2622923123667906,42.75800951636671,9.0001,3.0000999999999998,2.9999333355554816,83.72756395040231,22.566525548691786,3.7102549867388035,46.0001,12.0001,3.83330972241898
