币种,价格,高胜率多,高胜率空,高胜率多空比,高胜率多人数,高胜率空人数,高胜率多空人数比,低胜率多,低胜率空,低胜率多空比,低胜率多人数,低胜率空人数,低胜率多空人数比,多,空,多空比,多人数,空人数,多空人数比
大盘,0,240.10470534011702,26.24635240401812,9.148117103821209,233.0001,46.0001,5.065208553894448,1557.744022563395,497.6729763473232,3.130055471358875,637.0001,178.0001,3.57865023671335,3774.0876275947403,1245.4270697816728,3.030356187983251,2076.0001,662.0001,3.1359513389801608
BTC,64310.8,135.06757857612783,14.63074311726011,9.231764749993221,29.0001,5.0001,5.799904001919962,302.7082048427408,185.1241213994508,1.6351634922257023,36.0001,32.0001,1.1249996093762207,1037.4347770034476,492.5805982160162,2.106121882917709,196.0001,110.0001,1.7818174710750263
ETH,3503.44,33.44892215413297,5.725418052966717,5.842179880087687,31.0001,5.0001,6.199896002079958,366.19515423133214,158.0942131837585,2.316309666601715,44.0001,26.0001,1.6923050295960402,882.0230801410565,419.2184161191074,2.1039702604344988,203.0001,83.0001,2.4457813906248305
DOGE,0.1247,6.636802361784895,0.0001,66368.02361784894,5.0001,0.0001,50000.99999999999,34.60500706846751,23.055022265886812,1.5009747841220062,9.0001,4.0001,2.2499687507812305,91.0742886088582,28.377327143916006,3.2094033432737934,54.0001,9.0001,5.999944445061722
